cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"10044","10433","722544","1202052","National Exchange Bank and Trust","Fond Du Lac","WI","54935","3/31/2015","5/17/2015","N","130 South Main Street","NEB CORPORATION","29","0","0","4","0","Fond Du Lac","22540","Fond du Lac, WI","12/20/1933","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","http://www.nebat.com","721377","21561","742938","1049","743987","510223","510223","69775","257006","115607","141399","6809","145629","31004","","6718","135036","0","23187","2035","451","5891","14810","68823","0","20260","48563","0","0","0","0","9992","7671","9402","60373","12755",""
"7414","9583","802110","1117026","National Penn Bank","Allentown","PA","18101","3/31/2015","5/17/2015","N","645 Hamilton St. Suite 1100","NATIONAL PENN BANCSHARES, INC.","137","0","1","4","0","Lehigh","10900","Allentown-Bethlehem-Easton, PA-NJ","3/9/1874","1/1/1934","10/25/2014","Stock","0","1","OCC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","www.nationalpenn.com","6041715","89729","6131444","0","6131444","4792806","4792806","229428","1677047","874382","802665","236950","2139802","509579","","26540","895356","0","238320","0","46795","133582","57943","178422","0","51708","126714","0","0","0","0","8431","639","74082","155346","87967",""
"34710","14970","2729677","0","Nationwide Bank","Columbus","OH","43215","3/31/2015","5/17/2015","SA","1 Nationwide Plaza, 1-14-401","","2","0","0","5","0","Franklin","18140","Columbus, OH","9/1/1998","9/1/1998","2/3/2012","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","www.nationwidebank.com","3833123","21212","3854335","0","3854335","2317579","2317579","0","153975","726","153249","121360","2042244","0","","37868","106567","0","1392252","161099","113404","1108807","8942","70","0","0","70","0","0","0","0","0","0","0","0","21212",""
"27026","10959","664653","2943419","Native American Bank, National Association","Denver","CO","80202","3/31/2015","5/17/2015","N","999 18th Street","NATIVE AMERICAN BANCORPORATION CO.","2","0","1","4","0","Denver","19740","Denver-Aurora-Lakewood, CO","7/27/1987","7/27/1987","12/18/2013","Stock","0","1","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","WWW.NABNA.COM","47378","945","48323","150","48473","10349","10349","8","8571","7056","1515","0","1770","0","","324","36420","","1380","0","23","293","1064","0","0","0","0","0","0","33470","","172","172","0","8","302",""
"57773","0","3338704","0","Nature Coast Bank","Hernando","FL","34442","3/31/2015","5/17/2015","NM","2455 N. Citrus Hills Blvd.","","2","0","0","4","0","Citrus","26140","Homosassa Springs, FL","3/7/2005","3/7/2005","12/1/2008","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Gainesville","Atlanta","Southern","Southeast","http://www.naturecoastbank.com","38293","888","39181","0","39181","35986","35986","2620","25639","14732","10907","1164","6111","452","","0","2697","","498","0","260","0","238","0","0","0","0","0","0","0","","0","0","0","2620","564",""
"30365","17983","151872","0","Naugatuck Valley Savings and Loan","Naugatuck","CT","6770","3/31/2015","5/17/2015","SA","333 Church Street","","10","0","0","4","0","New Haven","35300","New Haven-Milford, CT","1/1/1922","11/15/1951","7/24/2013","Stock","0","0","OCC","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","www.nsvl.com","372387","5951","378338","0","378338","346426","346426","5590","102825","46583","56242","16622","221389","0","","0","24194","0","7543","0","17","6301","1225","175","0","145","30","0","0","0","0","2179","158","3560","2030","4248",""
"4032","0","39756","1066003","NBC OKLAHOMA","Oklahoma City","OK","73156","3/31/2015","5/17/2015","NM","13401 N. Pennsylvania Ave.","NBC CORP. OF OKLAHOMA","8","0","0","4","1","Oklahoma","36420","Oklahoma City, OK","8/1/1931","1/1/1934","2/8/2010","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","www.nbcok.com","420075","4883","424958","0","424958","247616","247616","46633","111990","61925","50065","4908","76893","7192","","37174","130130","0","8622","0","384","2360","5878","1416","0","0","760","656","0","3058","0","590","590","20679","25954","4883",""
"59052","0","4210227","3973888","NBH Bank, National Association","Kansas City","MO","64105","3/31/2015","5/17/2015","N","1111 Main St., Suite 2800","NATIONAL BANK HOLDINGS CORPORATION","99","0","1","5","0","Jackson","28140","Kansas City, MO-KS","12/10/2010","12/10/2010","5/20/2012","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","www.nbhbank.com","2202331","18873","2221204","0","2221204","1303554","1303554","112621","432510","157043","275467","22188","639932","96303","","34559","655308","0","31171","2460","4849","7189","16673","196612","0","196373","239","0","0","47266","0","8662","7019","159","112462","19124",""
"7230","10286","702117","1139279","NBT Bank, National Association","Norwich","NY","13815","3/31/2015","5/17/2015","N","52 South Broad Street","NBT BANCORP INC.","158","0","1","4","0","Chenango","","","3/3/1856","1/1/1934","3/9/2013","Stock","0","1","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","www.nbtbank.com","5557664","65359","5623023","219","5623242","3323395","3323395","123477","1246851","540739","706112","181766","1720024","51277","","51099","785074","0","1449423","0","22405","1098892","328126","14251","0","3017","24","11210","0","1441","1707","12925","5840","29211","94266","66685",""
"58724","18064","3614846","4181130","Nebraska Bank of Commerce","Lincoln","NE","68516","3/31/2015","5/17/2015","NM","6000 Village Drive, # 100","NBC BANCSHARES LLC","2","0","0","4","0","Lancaster","30700","Lincoln, NE","12/3/2007","12/3/2007","2/5/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","www.thenbcbank.com","88903","1417","90320","0","90320","74716","74716","8405","36361","19662","16699","6042","19792","4116","","842","13210","","1551","0","471","394","686","1","0","0","1","0","0","11","","457","358","1523","6882","1020",""
"9819","52466","911759","1051399","Nebraska State Bank","Oshkosh","NE","69154","3/31/2015","5/17/2015","NM","218 Main Street","O & F CATTLE COMPANY","1","0","0","2","1","Garden","","","6/21/1921","1/1/1934","10/14/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","www.fsa-loans.com","37410","344","37754","0","37754","21213","21213","0","1583","1583","0","0","24","19606","","16245","261","","35","0","0","19","16","0","0","0","0","0","0","0","","0","0","0","0","344",""
"16516","0","514057","1840801","Nebraska State Bank","Lynch","NE","68746","3/31/2015","5/17/2015","NM","202 N 4th St","JDJ BANCO, INC.","1","0","0","2","0","Boyd","","","12/9/1946","12/9/1946","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","","5752","192","5944","0","5944","1545","1545","0","292","292","0","0","515","738","","3588","568","","203","0","0","69","134","40","0","29","11","0","0","0","","0","0","0","0","97",""
"13696","0","70955","0","Nebraska State Bank","Bristow","NE","68719","3/31/2015","5/17/2015","NM","301 Prairie Street","","1","0","0","2","0","Boyd","","","11/14/1924","1/19/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","","7928","143","8071","0","8071","872","872","0","210","0","210","0","358","304","","4970","1553","","603","0","0","39","564","72","0","0","72","0","0","0","","0","0","0","0","120",""
"8322","52873","412153","1051072","Nebraska State Bank and Trust Company","Broken Bow","NE","68822","3/31/2015","5/17/2015","NM","945 South D Street","FIRST CENTRAL NEBRASKA CO.","4","0","0","2","1","Custer","","","2/23/1917","1/1/1934","1/31/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","www.nesb.net","160499","1299","161798","0","161798","90641","90641","243","20019","11436","8583","3677","20086","46616","","48365","17332","","5436","0","11","3384","2041","24","0","0","24","0","0","414","","0","0","243","0","1299",""
"34811","0","2667957","2947350","NebraskaLand National Bank","North Platte","NE","69101","3/31/2015","5/17/2015","N","1400 South Dewey","NEBRASKALAND FINANCIAL SERVICES, INC.","7","0","1","4","0","Lincoln","","","5/14/1998","5/14/1998","12/13/2013","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","www.nebraskalandbank.com","454738","5123","459861","0","459861","272440","272440","34664","161504","61908","99596","3680","22636","49956","","23149","157264","0","6710","0","169","259","6282","298","0","0","298","0","0","1306","0","1601","1601","2169","32495","5173",""
"18885","12860","705556","1124024","Neighborhood National Bank","Mora","MN","55051","3/31/2015","5/17/2015","N","45 North Union Street","PEOPLES BANKSHARES, INC.","6","0","0","8","0","Kanabec","","","9/26/1963","9/26/1963","8/31/2014","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","www.pnbmora.com","75036","1515","76551","0","76551","58445","58445","5225","19994","13527","6467","0","29890","3336","","734","8842","","4068","25","114","2131","1798","4462","0","1995","31","139","2297","0","","0","0","1274","3951","1165",""
"34548","16008","2333140","2333131","Neighborhood National Bank","San Diego","CA","92113","3/31/2015","5/17/2015","N","3511 National Avenue","NEIGHBORHOOD BANCORP","3","0","0","4","0","San Diego","41740","San Diego-Carlsbad, CA","9/19/1997","9/19/1997","8/20/2013","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","http://www.mynnb.com","31079","2068","33147","0","33147","29108","29108","0","18545","12359","6186","4347","6216","0","","0","3861","","59","0","0","0","59","119","0","0","119","0","0","0","","1408","0","0","0","424",""
"57210","0","3037874","1124024","Neighborhood National Bank","Alexandria","MN","56308","3/31/2015","5/17/2015","N","803 North Nokomis Ne","PEOPLES BANKSHARES, INC.","1","0","0","4","0","Douglas","","","9/4/2001","9/4/2001","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","www.nnbnet.com","34730","0","34730","0","34730","21989","21989","1165","8821","2664","6157","875","10571","557","","204","5568","","1501","0","63","374","1064","5468","0","0","487","4213","768","0","","0","0","668","497","0",""
"2482","0","791942","1204074","Nekoosa Port Edwards State Bank","Nekoosa","WI","54457","3/31/2015","5/17/2015","NM","405 Market Street","NEKOOSA PORT EDWARDS BANCORPORATION, INC.","3","0","0","8","1","Wood","","","12/13/1913","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","www.NPESB.com","116104","2601","118705","0","118705","106687","106687","3608","25000","1168","23832","169","65603","12307","","17","6010","","3007","90","19","2264","634","2984","0","2907","77","0","0","0","","356","0","851","2757","1327",""
"28085","871","840578","0","Nelsonville Home and Savings","Nelsonville","OH","45764","3/31/2015","5/17/2015","SB","9 West Columbus Street","","1","0","0","5","0","Athens","","","1/1/1888","8/19/1936","12/19/2011","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","www.nelsonvillehomebank.com","20280","139","20419","0","20419","19842","19842","785","1424","264","1160","135","17498","0","","0","0","","577","0","0","282","295","0","0","0","0","0","0","0","","0","0","785","0","139",""
"22669","0","400767","0","Nevada Bank and Trust Company","Caliente","NV","89008","3/31/2015","5/17/2015","NM","210 Front Street","","4","0","0","7","0","Lincoln","","","6/21/1978","6/21/1978","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","West","http://www.nevadabankandtrust.com","42226","1253","43479","43","43522","32329","32329","979","17172","9832","7340","2554","10689","935","","536","6179","","3931","0","78","1823","2030","547","0","547","0","0","0","475","","175","0","0","979","644",""
"18113","14080","456960","1027004","Nevada State Bank","Las Vegas","NV","89119","3/31/2015","5/17/2015","NM","750 East Warm Springs Road","ZIONS BANCORPORATION","50","0","0","4","0","Clark","29820","Las Vegas-Henderson-Paradise, NV","12/14/1959","12/14/1959","4/17/2009","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","West","http://www.nsbank.com","2339241","51191","2390432","0","2390432","1799503","1799503","100603","759689","345206","414483","48625","869874","20712","","3252","478225","0","74974","2581","45694","18970","7729","34478","0","22304","11505","669","0","3551","0","56596","48865","8151","92452","30410",""
"8506","14541","234841","0","New Albin Savings Bank","New Albin","IA","52160","3/31/2015","5/17/2015","NM","118 Main Street","","1","0","0","2","0","Allamakee","","","1/1/1898","1/1/1934","6/3/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","http://www.newalbinsavingsbank.com","62803","813","63616","0","63616","42154","42154","401","3262","2859","403","61","20424","18006","","14709","4222","","2411","0","0","1471","940","120","0","70","50","0","0","0","","0","0","0","401","813",""
"31257","6624","294676","0","New Buffalo Savings Bank, A FSB","New Buffalo","MI","49117","3/31/2015","5/17/2015","SA","45 North Whittaker St","","3","0","0","4","0","Berrien","35660","Niles-Benton Harbor, MI","1/1/1921","12/14/1961","7/21/2011","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","www.newbuffalosavings.com","70372","1147","71519","0","71519","69740","69740","8116","23651","5771","17880","241","37732","0","","0","819","","817","0","0","331","486","143","0","0","143","0","0","0","","3437","1763","2030","6086","1110",""
"29173","3043","646873","0","New Carlisle Federal Savings Bank","New Carlisle","OH","45344","3/31/2015","5/17/2015","SA","400 North Main Street","","3","0","0","4","0","Clark","44220","Springfield, OH","1/1/1883","10/26/1935","7/21/2011","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","www.newcarlislefederal.com","71307","971","72278","46","72324","63037","63037","3829","13723","7356","6367","6873","37546","1066","","0","7706","","1378","306","4","403","665","203","0","203","0","0","0","0","","468","96","2519","1310","848",""
"8108","0","392152","3333790","New Century Bank","Belleville","KS","66935","3/31/2015","5/17/2015","SM","1211 28th Street","REPUBLIC BANCORP, INC.","2","0","0","4","1","Republic","","","5/5/1905","1/1/1934","4/2/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","www.newcenturybankna.com","23160","348","23508","0","23508","19169","19169","5050","2670","1956","714","0","8461","2988","","824","1858","","1160","0","0","650","510","497","0","0","3","494","0","0","","0","0","5050","0","316",""
"14546","13764","1014657","1119628","New Era Bank","Fredericktown","MO","63645","3/31/2015","5/17/2015","NM","101 South Mine La Motte","NEW ERA BANCORPORATION, INC.","8","0","0","8","1","Madison","","","1/1/1934","7/3/1934","7/26/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","http://www.newerabank.com","184094","1586","185680","0","185680","171057","171057","11873","38104","23192","14912","8421","109596","3063","","152","9695","","3811","0","0","1987","1824","965","0","574","391","0","0","1409","","0","0","6320","5553","1586",""
"32306","8122","918776","0","New Foundation Savings Bank","Cincinnati","OH","45239","3/31/2015","5/17/2015","SA","8249 Clara Avenue","","1","0","0","5","0","Hamilton","17140","Cincinnati, OH-KY-IN","10/28/1891","4/12/1985","4/15/2014","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","www.newfoundationsavingsbank.com","15915","81","15996","0","15996","15981","15981","588","572","506","66","0","14821","0","","0","0","","15","0","0","0","15","0","0","0","0","0","0","0","","73","0","549","39","81",""
